CO(GT),PT08.S1(CO),C6H6(GT),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,is_weekend,is_warm_season,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9
2.5,1393.0,12.5,210.0,905.0,142.0,1654.0,1490.0,24.3,28.3,0.8471,12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2.8,1452.0,15.1,204.0,861.0,153.0,1747.0,1508.0,25.6,25.6,0.8254,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2.6,1389.0,13.7,161.0,887.0,123.0,1712.0,1334.0,25.9,25.9,0.8503,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2.0,1207.0,10.4,135.0,1013.0,104.0,1520.0,1045.0,26.8,18.7,0.65,15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2.9,1365.0,15.2,186.0,940.0,129.0,1679.0,1221.0,29.3,15.8,0.6309,16,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2.5,1247.0,12.3,147.0,1032.0,114.0,1525.0,1069.0,28.5,14.9,0.5708,17,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5.0,1557.0,27.0,299.0,793.0,158.0,1981.0,1569.0,25.9,16.0,0.5237,18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7.6,1658.0,27.799999999999997,411.0,617.0,194.0,2324.625,2079.0,23.1,26.5,0.7403,19,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6.7,1658.0,27.799999999999997,347.0,597.0,182.0,2324.625,2079.0,20.5,38.2,0.9133,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5.7,1658.0,27.2,336.0,653.0,180.0,2174.0,2050.0,19.1,42.6,0.9294,21,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2.8,1444.0,15.0,202.0,770.0,136.0,1727.0,1727.0,17.2,44.1,0.8558,22,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2.6,1488.0,15.7,178.0,731.0,127.0,1778.0,1705.0,16.0,50.9,0.9206,23,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2.3,1371.0,13.0,154.0,796.0,116.0,1669.0,1551.0,14.8,53.9,0.9024,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1.4,1161.0,8.1,92.0,947.0,107.0,1502.0,1240.0,14.3,55.4,0.8975,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,1064.0,5.5,61.0,1057.0,88.0,1407.0,1115.0,14.8,52.1,0.8686,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.7,970.0,3.6,188.0,1196.0,110.0,1351.0,969.0,13.9,53.9,0.8501,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.6,931.0,2.5,37.0,1293.0,57.0,1307.0,828.0,12.0,58.9,0.8233,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.7,938.0,3.0,68.0,1251.0,71.0,1333.0,893.0,10.9,62.1,0.8113,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1.5,1166.0,7.7,139.0,1005.0,85.0,1551.0,1075.0,10.6,63.3,0.8067,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4.7,1643.0,23.3,339.0,667.0,124.0,2094.0,1610.0,11.5,60.0,0.8117,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6.6,1658.0,27.799999999999997,421.0,541.0,151.0,2324.625,2051.0,14.3,50.6,0.8186,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4.5,1617.0,21.3,349.0,686.0,150.0,2010.0,1819.0,17.8,40.5,0.821,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2.8,1473.0,14.3,224.0,831.0,152.0,1752.0,1568.0,20.8,34.4,0.8365,11,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2.2,1379.0,12.5,171.0,899.0,139.0,1663.0,1374.0,23.8,28.2,0.8219,12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2.2,1385.0,12.2,149.0,891.0,133.0,1648.0,1268.0,24.2,28.7,0.8515,13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2.3,1379.0,13.1,137.0,901.0,126.0,1660.0,1144.0,25.2,24.9,0.7829,14,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2.2,1322.0,14.4,149.0,934.0,128.0,1639.0,1109.0,27.0,17.8,0.6275,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2.8,1496.0,16.8,172.0,822.0,169.0,1767.0,1347.0,27.1,23.1,0.818,16,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2.7,1409.0,14.5,166.0,873.0,149.0,1689.0,1206.0,25.8,23.9,0.7832,17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3.7,1513.0,21.5,214.0,764.0,156.0,1957.0,1397.0,23.0,26.8,0.7446,18,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5.1,1658.0,26.4,280.0,683.0,168.0,2118.0,1588.0,20.7,31.1,0.7523,19,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5.1,1658.0,26.0,276.0,684.0,176.0,2051.0,1569.0,18.6,36.2,0.7676,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3.2,1430.0,14.1,178.0,814.0,135.0,1732.0,1322.0,16.0,48.4,0.8768,21,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2.1,1333.0,10.3,129.0,885.0,121.0,1621.0,1194.0,14.5,57.8,0.9456,22,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1.7,1262.0,8.3,95.0,948.0,99.0,1545.0,1062.0,13.1,64.2,0.9606,23,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2.0,1287.0,8.9,126.0,918.0,106.0,1606.0,1040.0,12.0,69.7,0.9735,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.6,1134.0,6.6,103.0,1021.0,96.0,1501.0,917.0,11.9,71.1,0.9915,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.9,999.0,3.6,48.0,1229.0,63.0,1380.0,594.0,12.5,69.3,1.0029,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.7,961.0,2.5,188.0,1382.0,110.0,1301.0,430.0,12.5,67.5,0.9768,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5,913.0,1.3,18.0,1387.0,28.0,1260.0,370.0,12.5,66.8,0.962,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.7,969.0,2.3,56.0,1373.0,61.0,1324.0,438.0,12.3,66.3,0.9487,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.5,1182.0,6.7,115.0,1054.0,99.0,1539.0,704.0,12.4,64.9,0.9332,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.8,1658.0,22.8,320.0,671.0,157.0,2144.0,1476.0,13.0,61.6,0.9209,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.2,1658.0,27.799999999999997,357.0,575.0,166.0,2324.625,1716.0,13.6,58.8,0.912,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.0,1427.0,19.2,253.0,701.0,149.0,1980.0,1398.0,13.9,57.1,0.9032,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.3,1390.0,16.4,218.0,759.0,135.0,1879.0,1268.0,14.5,54.4,0.8917,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.8,1283.0,14.0,192.0,813.0,127.0,1751.0,1188.0,15.5,50.1,0.8744,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.0,1304.0,15.3,176.0,793.0,122.0,1801.0,1171.0,16.1,47.6,0.8655,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.3,1364.0,16.7,198.0,771.0,135.0,1875.0,1250.0,16.3,47.1,0.864,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.5,1410.0,19.0,212.0,724.0,139.0,1957.0,1344.0,16.4,47.5,0.8791,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.0,1476.0,19.4,249.0,708.0,147.0,1955.0,1378.0,16.1,50.2,0.9094,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.6,1522.0,20.9,270.0,690.0,158.0,2005.0,1435.0,16.0,50.7,0.9142,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.1,1442.0,20.2,231.0,704.0,146.0,1952.0,1372.0,15.8,50.3,0.8989,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.5,1469.0,21.7,251.0,677.0,144.0,1997.0,1471.0,15.5,50.6,0.884,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.9,1467.0,19.8,210.0,698.0,138.0,1942.0,1439.0,15.4,51.4,0.8956,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.0,1421.0,16.7,249.0,748.0,143.0,1854.0,1429.0,15.2,53.1,0.9117,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.2,1175.0,9.1,143.0,904.0,116.0,1604.0,1081.0,14.7,57.6,0.9573,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.1,1215.0,8.3,127.0,948.0,109.0,1547.0,993.0,14.2,58.3,0.938,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.7,1127.0,5.8,104.0,1064.0,92.0,1447.0,837.0,13.8,57.9,0.9085,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.6,1090.0,5.2,86.0,1105.0,83.0,1429.0,761.0,13.9,55.9,0.8842,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.3,1017.0,4.1,74.0,1182.0,81.0,1382.0,650.0,13.9,55.6,0.8765,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.3,997.0,3.4,188.0,1252.0,110.0,1359.0,591.0,13.8,55.1,0.8666,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8,956.0,3.1,42.0,1260.0,53.0,1351.0,518.0,13.6,55.1,0.856,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8,966.0,2.5,63.0,1317.0,67.0,1342.0,571.0,13.6,59.0,0.9129,6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.1,1064.0,4.3,115.0,1161.0,91.0,1461.0,842.0,13.5,58.4,0.896,7,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.1,1300.0,8.9,170.0,902.0,113.0,1623.0,1145.0,13.8,58.0,0.9083,8,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.4,1348.0,10.5,147.0,834.0,102.0,1689.0,1218.0,14.6,53.1,0.8765,9,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.6,1425.0,12.5,166.0,776.0,107.0,1764.0,1341.0,15.0,52.3,0.8881,10,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.8,1474.0,12.3,195.0,768.0,113.0,1768.0,1406.0,15.4,52.1,0.9046,11,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.6,1490.0,11.7,182.0,782.0,108.0,1757.0,1422.0,16.3,50.0,0.9158,12,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.6,1495.0,11.7,168.0,809.0,105.0,1735.0,1373.0,17.1,47.9,0.9281,13,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.1,1376.0,9.3,125.0,900.0,93.0,1636.0,1153.0,19.0,42.9,0.937,14,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.7,1305.0,7.6,95.0,980.0,87.0,1573.0,927.0,19.5,42.3,0.9476,15,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.6,1283.0,6.7,79.0,1036.0,76.0,1539.0,766.0,19.5,42.3,0.9493,16,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.1,1392.0,9.7,119.0,930.0,94.0,1649.0,941.0,19.1,43.8,0.9556,17,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.3,1452.0,12.4,142.0,856.0,110.0,1774.0,1146.0,18.5,46.3,0.9744,18,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.5,1633.0,16.6,215.0,734.0,136.0,1919.0,1417.0,17.4,51.6,1.0159,19,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.9,1625.0,16.4,229.0,733.0,139.0,1885.0,1442.0,17.1,51.3,0.9914,20,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.3,1535.0,13.7,206.0,785.0,125.0,1820.0,1323.0,16.4,53.8,0.9964,21,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.3,1323.0,9.9,147.0,864.0,111.0,1712.0,1125.0,16.2,55.4,1.0132,22,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.1,1309.0,8.9,122.0,905.0,97.0,1672.0,1036.0,15.9,57.7,1.0356,23,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.8,1456.0,10.6,175.0,835.0,107.0,1714.0,1202.0,15.7,58.6,1.0396,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.1,1300.0,7.4,133.0,941.0,90.0,1577.0,1054.0,15.1,60.9,1.0398,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.6,1203.0,6.2,89.0,1004.0,84.0,1526.0,903.0,15.6,56.6,0.9951,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.6,1195.0,6.5,188.0,987.0,110.0,1554.0,885.0,15.2,57.9,0.9941,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.1,1062.0,4.0,55.0,1136.0,66.0,1461.0,700.0,14.9,60.6,1.0196,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.7,947.0,2.1,24.0,1300.0,36.0,1390.0,580.0,14.5,63.0,1.0316,6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8,1065.0,3.6,72.0,1143.0,62.0,1492.0,815.0,14.2,66.2,1.063,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.2,1155.0,4.4,122.0,1062.0,91.0,1528.0,1035.0,14.5,65.3,1.0704,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.4,1220.0,5.4,111.0,996.0,89.0,1560.0,1067.0,15.3,62.1,1.073,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.7,1301.0,7.1,123.0,914.0,93.0,1633.0,1114.0,16.3,59.0,1.0868,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.8,1279.0,7.3,106.0,911.0,81.0,1646.0,1000.0,18.9,49.6,1.07,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.8,1267.0,7.6,103.0,953.0,82.0,1617.0,906.0,19.4,46.1,1.0249,12,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.9,1239.0,6.8,102.0,981.0,80.0,1568.0,822.0,20.8,41.6,1.0091,13,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.3,1128.0,4.6,48.0,1144.0,48.0,1507.0,610.0,21.4,40.3,1.0126,14,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.6,1243.0,8.4,63.0,962.0,61.0,1669.0,657.0,21.2,39.3,0.9791,15,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.9,1208.0,6.9,98.0,1060.0,89.0,1506.0,647.0,20.3,38.0,0.8942,16,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.3,1306.0,9.0,132.0,961.0,105.0,1607.0,762.0,19.4,41.3,0.9206,17,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.8,1546.0,15.1,173.0,769.0,116.0,1874.0,1122.0,18.5,43.8,0.9252,18,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.5,1501.0,12.6,185.0,823.0,119.0,1744.0,1130.0,17.8,48.1,0.9689,19,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.3,1605.0,15.1,266.0,769.0,144.0,1840.0,1637.0,17.9,46.9,0.952,20,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.8,1316.0,9.9,188.0,883.0,123.0,1673.0,1272.0,17.4,49.1,0.9688,21,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.9,1195.0,8.0,122.0,933.0,105.0,1594.0,1098.0,17.0,51.7,0.9914,22,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.9,1211.0,7.9,112.0,920.0,93.0,1624.0,1066.0,16.4,55.1,1.0198,23,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.7,1161.0,6.1,93.0,995.0,86.0,1582.0,909.0,16.1,60.0,1.0919,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.5,1095.0,5.1,74.0,1050.0,76.0,1547.0,818.0,15.8,60.5,1.0805,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.6,897.0,1.7,23.0,1387.0,33.0,1355.0,472.0,16.3,57.0,1.0491,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.4,842.0,0.7,188.0,1387.0,110.0,1274.0,394.0,16.9,53.9,1.0309,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3,845.0,0.7,15.0,1387.0,23.0,1278.0,378.0,16.5,53.9,1.0049,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.6,942.0,2.0,41.0,1387.0,46.0,1373.0,432.0,16.4,54.0,0.9979,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.2,1090.0,5.1,86.0,1072.0,76.0,1538.0,699.0,15.7,57.6,1.0195,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.6,1514.0,17.7,226.0,732.0,116.0,1996.0,1252.0,15.8,53.7,0.9571,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.7,1379.0,18.4,214.0,711.0,115.0,1962.0,1237.0,17.4,42.1,0.8281,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.8,1074.0,6.9,115.0,1032.0,83.0,1484.0,772.0,17.9,38.4,0.7793,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.6,1090.0,7.3,124.0,1026.0,87.0,1509.0,766.0,18.5,36.7,0.7764,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.9,1110.0,9.6,122.0,947.0,90.0,1577.0,829.0,21.0,29.6,0.7263,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.0,1102.0,10.4,107.0,955.0,87.0,1599.0,783.0,21.3,28.1,0.7067,13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.2,1100.0,11.2,133.0,952.0,99.0,1607.0,822.0,21.3,26.1,0.6539,14,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.1,1094.0,10.7,130.0,965.0,99.0,1574.0,813.0,21.3,26.8,0.6681,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.3,1076.0,11.6,150.0,964.0,101.0,1544.0,813.0,21.3,24.2,0.606,16,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.6,1152.0,12.4,138.0,928.0,103.0,1606.0,850.0,20.2,28.5,0.6682,17,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.8,1407.0,18.3,213.0,720.0,129.0,1932.0,1276.0,17.0,43.1,0.8264,18,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.4,1438.0,21.0,232.0,678.0,143.0,1993.0,1401.0,15.6,47.4,0.8347,19,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.5,1425.0,21.0,238.0,678.0,146.0,1965.0,1356.0,15.3,47.4,0.8178,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.3,1279.0,14.5,180.0,775.0,124.0,1758.0,1243.0,14.5,49.7,0.8177,21,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.0,1132.0,8.4,128.0,920.0,113.0,1561.0,1083.0,13.9,52.0,0.8231,22,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.1,1006.0,4.3,65.0,1142.0,80.0,1370.0,795.0,14.5,49.4,0.8106,23,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.9,982.0,3.8,53.0,1204.0,72.0,1359.0,735.0,13.8,51.4,0.8071,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.8,969.0,2.7,47.0,1271.0,64.0,1309.0,684.0,14.0,51.3,0.8163,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.7,941.0,2.5,51.0,1298.0,70.0,1330.0,714.0,13.0,56.8,0.8444,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.5,892.0,1.2,188.0,1387.0,110.0,1285.0,456.0,11.0,70.0,0.9215,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.3,834.0,0.6,13.0,1387.0,22.0,1212.0,361.0,8.8,80.5,0.9147,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.5,909.0,1.8,33.0,1387.0,47.0,1287.0,418.0,9.6,75.4,0.9004,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.1,1061.0,4.6,103.0,1178.0,88.0,1429.0,616.0,9.8,75.0,0.9093,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3.0,1441.0,14.2,224.0,851.0,130.0,1829.0,1089.0,10.0,74.2,0.9117,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3.8,1498.0,21.0,244.0,684.0,132.0,2095.0,1329.0,11.2,69.7,0.9232,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3.4,1343.0,16.2,237.0,760.0,132.0,1857.0,1311.0,12.0,62.9,0.8803,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3.0,1308.0,15.5,220.0,792.0,131.0,1794.0,1236.0,12.8,55.8,0.821,11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2.7,1209.0,13.4,207.0,837.0,129.0,1746.0,1147.0,13.1,54.8,0.8234,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3.5,1310.0,16.9,208.0,770.0,132.0,1847.0,1301.0,13.8,53.4,0.8351,13,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2.8,1171.0,12.4,160.0,881.0,110.0,1639.0,1097.0,16.0,42.4,0.7674,14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.9,1112.0,10.1,131.0,924.0,99.0,1589.0,900.0,14.1,49.8,0.7971,15,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2.0,1132.0,8.7,128.0,944.0,100.0,1570.0,781.0,12.0,61.1,0.8537,16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3.0,1225.0,13.8,176.0,818.0,122.0,1719.0,1013.0,13.6,54.6,0.8465,17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.9,1065.0,9.3,107.0,962.0,97.0,1514.0,790.0,13.7,49.5,0.7695,18,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2.7,1236.0,13.0,131.0,854.0,112.0,1688.0,1059.0,11.7,57.1,0.7822,19,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3.3,1309.0,14.3,166.0,812.0,128.0,1722.0,1205.0,11.5,58.2,0.7867,20,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.7,1089.0,7.6,89.0,1006.0,101.0,1487.0,975.0,12.6,54.2,0.7881,21,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.3,1000.0,5.3,81.0,1141.0,96.0,1375.0,896.0,12.0,54.9,0.7664,22,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.3,1041.0,5.4,78.0,1105.0,86.0,1425.0,911.0,11.0,61.4,0.8057,23,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.2,1045.0,4.9,70.0,1137.0,85.0,1411.0,902.0,11.1,62.2,0.8199,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.1,997.0,4.6,76.0,1151.0,79.0,1405.0,832.0,10.8,62.5,0.8082,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.9,948.0,2.7,43.0,1320.0,61.0,1326.0,715.0,11.3,60.0,0.8025,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.6,878.0,1.6,188.0,1387.0,110.0,1272.0,683.0,10.6,61.6,0.7856,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.6,892.0,1.2,34.0,1387.0,54.0,1255.0,648.0,10.9,58.6,0.7628,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.8,954.0,1.7,43.0,1387.0,57.0,1255.0,612.0,10.8,57.2,0.7382,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.2,1045.0,4.8,79.0,1186.0,75.0,1403.0,800.0,10.4,59.2,0.7455,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
